household_key,store_id,week_no,last_purchase_day_week,total_sales,total_disc,num_orders,total_qty,overall_weekly_purchase,frac_share,overall_market_share,if_churn,row_id,three_weeks_sales,three_weeks_disc,three_weeks_freq,five_weeks_sales,five_weeks_disc,five_weeks_freq,weeklag
2321,424,7,46,50.42,-5.03,2,15,50.42,1,1,1,1,0,0,0,0,0,0,0
2321,424,11,72,47.98,-4.53,1,20,47.98,1,1,1,2,47.98,-4.53,0.333333333,98.4,-9.56,0.6,4
2321,424,68,472,27.97,0,1,3,27.97,1,1,0,3,27.97,0,0.333333333,27.97,0,0.2,57
2321,424,69,480,16.16,-4.27,1,10,16.16,1,1,1,4,44.13,-4.27,0.666666667,44.13,-4.27,0.4,1
2321,424,76,528,10.13,0,1,2,10.13,1,1,0,5,10.13,0,0.333333333,10.13,0,0.2,7
2321,424,77,535,32.27,-2.92,2,15,32.27,1,1,1,6,42.4,-2.92,1,42.4,-2.92,0.6,1
2321,424,84,583,8.48,0,1,2,8.48,1,1,1,7,8.48,0,0.333333333,8.48,0,0.2,7
2321,424,88,614,65.13,-8.12,3,41,65.13,1,1,1,8,65.13,-8.12,1,73.61,-8.12,0.8,4
2321,424,95,661,40.1,-7.43,3,17,40.1,1,1,1,9,40.1,-7.43,1,40.1,-7.43,0.6,7
2321,424,100,692,26.36,-6.1,1,4,26.36,1,1,0,10,26.36,-6.1,0.333333333,66.46,-13.53,0.8,5
2321,424,102,707,11.09,-0.41,2,8,11.09,1,1,0,11,37.45,-6.51,1,37.45,-6.51,0.6,2
2325,427,97,671,37.57,-5.07,1,12,45.56,0.82,0.92,1,1,0,0,0,0,0,0,0
2325,427,100,697,60.8,-6.3,1,17,60.8,1,0.92,0,2,98.37,-11.37,0.666666667,98.37,-11.37,0.4,3
2328,406,2,6,62.83,-18.84,1,15,62.83,1,0.94,1,1,0,0,0,0,0,0,0
2328,406,6,35,175.48,-18.82,1,51,175.48,1,0.94,0,2,175.48,-18.82,0.333333333,238.31,-37.66,0.4,4
2328,406,7,42,56.62,-10.58,2,14,56.62,1,0.94,0,3,232.1,-29.4,1,294.93,-48.24,0.8,1
2328,406,8,54,338.39,-25.96,4,113,338.39,1,0.94,0,4,570.49,-55.36,2.333333333,570.49,-55.36,1.4,1
2328,406,9,58,92.53,-14.01,2,33,92.53,1,0.94,0,5,663.02,-69.37,3,663.02,-69.37,1.8,1
2328,406,10,65,435.84,-31.65,2,111,435.84,1,0.94,0,6,923.38,-82.2,3.333333333,1098.86,-101.02,2.2,1
2328,406,11,72,156.03,-10.87,1,42,156.03,1,0.94,0,7,1022.79,-82.49,3,1254.89,-111.89,2.4,1
2328,406,12,80,138.76,-12.43,1,35,138.76,1,0.94,0,8,823.16,-68.96,2,1218.17,-105.5,2.4,1
2328,406,14,95,177.4,-10.66,2,56,177.4,1,0.94,0,9,472.19,-33.96,1.333333333,1000.56,-79.62,1.6,2
2328,406,15,103,125.79,-17.74,2,37,125.79,1,0.94,0,10,441.95,-40.83,1.666666667,1033.82,-83.35,1.6,1
2328,406,16,108,186.8,-27.86,2,55,283.78,0.66,0.94,0,11,489.99,-56.26,2,784.78,-79.56,1.6,1
2328,406,17,114,221.97,-22.7,1,63,221.97,1,0.94,1,12,711.96,-78.96,2.333333333,850.72,-91.39,1.6,1
2328,406,20,138,109.06,-4.79,1,29,109.06,1,0.94,0,13,331.03,-27.49,0.666666667,643.62,-73.09,1.2,3
2328,406,21,145,303.2,-27.79,2,20231,303.2,1,0.94,0,14,412.26,-32.58,1,821.03,-83.14,1.2,1
2328,406,23,157,156.42,-22.85,3,49,156.42,1,0.94,0,15,568.68,-55.43,2,568.68,-55.43,1.2,2
2328,406,24,160,92.11,-23.13,1,33,92.11,1,0.94,0,16,551.73,-73.77,2,660.79,-78.56,1.4,1
2328,406,25,173,535.14,-71.04,4,20998,535.14,1,0.94,0,17,783.67,-117.02,2.666666667,1195.93,-149.6,2.2,1
2328,406,27,186,360.78,-26.81,3,106,360.78,1,0.94,1,18,988.03,-120.98,2.666666667,1144.45,-143.83,2.2,2
2328,406,30,205,80.48,-6.85,2,26,80.48,1,0.94,0,19,441.26,-33.66,1.666666667,976.4,-104.7,1.8,3
2328,406,31,210,28.9,0,1,7,66.32,0.44,0.94,0,20,109.38,-6.85,1,470.16,-33.66,1.2,1
2328,406,32,222,58.18,-6.2,1,19,133.72,0.44,0.94,0,21,167.56,-13.05,1.333333333,528.34,-39.86,1.4,1
2328,406,33,226,201.53,-6.61,2,51,201.53,1,0.94,0,22,369.09,-19.66,2,369.09,-19.66,1.2,1
2328,406,34,235,181.61,-8.53,2,59,181.61,1,0.94,0,23,470.22,-21.34,2,550.7,-28.19,1.6,1
2328,406,35,243,129.15,-8.86,2,32,129.15,1,0.94,0,24,570.47,-30.2,2.333333333,679.85,-37.05,2,1
2328,406,36,249,259.15,-7.36,6,15042,259.15,1,0.94,0,25,771.44,-31.36,4,858.52,-37.56,2.8,1
2328,406,37,256,121.46,-10.23,2,30,121.46,1,0.94,0,26,691.37,-34.98,4,951.08,-47.79,3,1
2328,406,38,263,155.43,-3.73,3,42,155.43,1,0.94,0,27,665.19,-30.18,4.333333333,1048.33,-45.32,3.4,1
2328,406,40,275,390.67,-53.94,2,101,390.67,1,0.94,0,28,667.56,-67.9,2.333333333,1055.86,-84.12,3,2
2328,406,41,285,178.04,-16.39,2,45,178.04,1,0.94,0,29,724.14,-74.06,2.333333333,1104.75,-91.65,3,1
2328,406,42,289,74.18,0,2,11,115.27,0.64,0.94,0,30,642.89,-70.33,2,919.78,-84.29,2.2,1
2328,406,43,298,373.05,-40.06,2,103,373.05,1,0.94,0,31,1015.94,-110.39,2.666666667,1171.37,-114.12,2.2,1
2328,406,44,304,135.55,-4.41,1,43,135.55,1,0.94,0,32,760.82,-60.86,2.333333333,1151.49,-114.8,1.8,1
2328,406,45,307,82.39,-15.82,1,26,82.39,1,0.94,0,33,665.17,-60.29,2,1233.88,-130.62,2,1
2328,406,46,319,243.1,-18.4,2,67,243.1,1,0.94,0,34,834.09,-78.69,2,1086.31,-95.08,2,1
2328,406,47,323,155.87,-8.54,1,38,155.87,1,0.94,0,35,616.91,-47.17,1.666666667,1064.14,-87.23,1.8,1
2328,406,48,332,78.88,-3.89,2,25,140.34,0.56,0.94,0,36,560.24,-46.65,2,1068.84,-91.12,1.8,1
2328,406,50,348,313.86,-20.33,1,101,313.86,1,0.94,0,37,548.61,-32.76,1.333333333,874.1,-66.98,1.4,2
2328,406,51,351,29.54,-1.8,2,8,29.54,1,0.94,0,38,422.28,-26.02,1.666666667,821.25,-52.96,1.6,1
2328,406,52,360,108.05,-7.01,1,31,108.05,1,0.94,0,39,451.45,-29.14,1.333333333,686.2,-41.57,1.4,1
2328,406,53,367,325.65,-26.74,3,8453,325.65,1,0.94,0,40,777.1,-55.88,2.333333333,855.98,-59.77,1.8,1
2328,406,54,372,171.47,-13.53,1,46,171.47,1,0.94,0,41,634.71,-49.08,2.333333333,948.57,-69.41,1.6,1
2328,406,55,378,90.14,-5.17,1,32,90.14,1,0.94,0,42,695.31,-52.45,2,1038.71,-74.58,1.8,1
2328,406,56,388,37.19,-5.83,1,12,37.19,1,0.94,0,43,624.45,-51.27,2,762.04,-60.08,1.8,1
2328,406,57,397,224.71,-12.4,2,52,224.71,1,0.94,0,44,523.51,-36.93,1.666666667,957.21,-70.68,1.8,1
2328,406,58,402,140,-13.32,2,23,140,1,0.94,0,45,492.04,-36.72,2,989.16,-76.99,2,1
2328,406,59,407,121.93,-10.48,1,34,121.93,1,0.94,0,46,523.83,-42.03,2,785.44,-60.73,1.6,1
2328,406,61,425,127.38,-18.22,3,42,127.38,1,0.94,0,47,389.31,-42.02,2,651.21,-60.25,1.8,2
2328,406,62,432,442.18,-45.76,3,111,442.18,1,0.94,0,48,691.49,-74.46,2.333333333,1056.2,-100.18,2.2,1
2328,406,63,434,49.81,-3.29,1,14,49.81,1,0.94,0,49,619.37,-67.27,2.333333333,881.3,-91.07,2,1
2328,406,65,453,82.34,-4.75,2,29,82.34,1,0.94,0,50,574.33,-53.8,2,701.71,-72.02,1.8,2
2328,406,67,465,106.2,-6.67,1,36,106.2,1,0.94,0,51,188.54,-11.42,1,680.53,-60.47,1.4,2
2328,406,68,469,157.71,-39.72,1,44,157.71,1,0.94,0,52,346.25,-51.14,1.333333333,396.06,-54.43,1,1
2328,406,69,478,3,-0.99,1,1,3,1,0.94,0,53,266.91,-47.38,1,349.25,-52.13,1,1
2328,406,70,488,162.57,-19.5,2,42,162.57,1,0.94,0,54,429.48,-66.88,1.666666667,511.82,-71.63,1.4,1
2328,406,71,494,121.02,-19.22,1,36,121.02,1,0.94,1,55,444.3,-79.43,1.666666667,550.5,-86.1,1.2,1
2328,406,74,511,174.57,-16.4,1,45,174.57,1,0.94,0,56,295.59,-35.62,0.666666667,461.16,-56.11,1,3
2328,406,75,521,240.76,-9.7,2,62,240.76,1,0.94,0,57,415.33,-26.1,1,698.92,-64.82,1.2,1
2328,406,77,535,216.46,-28.3,3,74,216.46,1,0.94,1,58,631.79,-54.4,2,631.79,-54.4,1.2,2
2328,406,81,564,113.32,-1.6,2,17,113.32,1,0.94,0,59,113.32,-1.6,0.666666667,329.78,-29.9,1,4
2328,406,82,569,210.67,-21.19,2,67,210.67,1,0.94,0,60,323.99,-22.79,1.333333333,540.45,-51.09,1.4,1
2328,406,83,579,132.15,-15.79,2,43,132.15,1,0.94,0,61,456.14,-38.58,2,456.14,-38.58,1.2,1
2328,406,84,586,135.6,-10.55,2,43,135.6,1,0.94,0,62,591.74,-49.13,2.666666667,591.74,-49.13,1.6,1
2328,406,85,590,49.36,-1.6,1,24,49.36,1,0.94,0,63,527.78,-49.13,2.333333333,641.1,-50.73,1.8,1
2328,406,86,594,154.43,-13.32,1,43,217.15,0.71,0.94,0,64,471.54,-41.26,2,795.53,-64.05,2,1
2328,406,88,611,170.52,-5.31,3,25,170.52,1,0.94,0,65,374.31,-20.23,1.666666667,642.06,-46.57,1.8,2
2328,406,89,620,182.14,-21.4,3,19583,246.03,0.74,0.94,0,66,507.09,-40.03,2.333333333,692.05,-52.18,2,1
2328,406,90,628,116.22,-11.04,2,41,116.22,1,0.94,0,67,468.88,-37.75,2.666666667,672.67,-52.67,2,1
2328,406,91,635,236.39,-20.84,3,10582,236.39,1,0.94,0,68,705.27,-58.59,3.666666667,859.7,-71.91,2.4,1
2328,406,92,641,346.84,-25.91,4,35920,346.84,1,0.94,0,69,881.59,-79.19,4,1052.11,-84.5,3,1
2328,406,93,645,89.25,-5.18,1,26,89.25,1,0.94,0,70,788.7,-62.97,3.333333333,1141.36,-89.68,3.2,1
2328,406,94,653,121.56,-5.03,1,29,136.43,0.89,0.94,0,71,794.04,-56.96,3,1092.4,-89.4,2.8,1
2328,406,95,661,207.5,-13.24,2,49,207.5,1,0.94,0,72,765.15,-49.36,2.666666667,1117.76,-81.24,2.6,1
2328,406,96,670,316.5,-25.07,3,96,316.5,1,0.94,0,73,734.81,-48.52,2.333333333,1318.04,-95.27,2.8,1
2328,406,97,677,6.02,0,2,2,6.02,1,0.94,0,74,651.58,-43.34,2.666666667,1087.67,-74.43,2.6,1
2328,406,98,684,194.44,-10.35,2,41,264.9,0.73,0.94,0,75,724.46,-48.66,3,935.27,-58.87,2.2,1
2328,406,99,690,272.61,-27.43,3,16253,272.61,1,0.94,0,76,789.57,-62.85,3.333333333,1118.63,-81.12,2.6,1
2328,406,100,694,88.35,-1.34,2,33,98.61,0.9,0.94,0,77,561.42,-39.12,3,1085.42,-77.43,2.8,1
2328,406,102,709,132.88,-6.55,2,36,132.88,1,0.94,0,78,493.84,-35.32,2.333333333,694.3,-45.67,2.2,2
2329,427,10,67,109.01,-29.73,3,59,109.01,1,0.87,0,1,0,0,0,0,0,0,0
2329,427,11,75,20,-6.46,1,9,20,1,0.87,0,2,129.01,-36.19,1.333333333,129.01,-36.19,0.8,1
2329,427,12,82,38.2,-11.79,2,16,38.2,1,0.87,0,3,167.21,-47.98,2,167.21,-47.98,1.2,1
2329,427,14,92,6.33,-1.98,1,3,6.33,1,0.87,0,4,64.53,-20.23,1.333333333,173.54,-49.96,1.4,2
2329,427,16,110,97.86,-26.14,4,60,149.88,0.65,0.87,0,5,104.19,-28.12,1.666666667,162.39,-46.37,1.6,2
2329,427,17,117,36.66,-6.04,1,11,36.66,1,0.87,0,6,140.85,-34.16,2,179.05,-45.95,1.6,1
2329,427,18,124,30.4,-11.42,2,16,30.4,1,0.87,0,7,164.92,-43.6,2.333333333,171.25,-45.58,1.6,1
2329,427,19,127,35.46,-9.85,1,18,35.46,1,0.87,0,8,200.38,-53.45,2.666666667,206.71,-55.43,1.8,1
2329,427,20,134,91.6,-11.36,1,32,91.6,1,0.87,0,9,194.12,-38.67,1.666666667,291.98,-64.81,1.8,1
2329,427,22,152,108.31,-16.76,1,38,123.32,0.88,0.87,0,10,235.37,-37.97,1,302.43,-55.43,1.2,2
2329,427,23,159,75.11,-16.09,2,34,75.11,1,0.87,0,11,275.02,-44.21,1.333333333,340.88,-65.48,1.4,1
2329,427,25,173,22.04,-9.15,1,10,37.05,0.59,0.87,0,12,205.46,-42,1.333333333,297.06,-53.36,1,2
2329,427,26,176,26.13,-5.13,1,15,26.13,1,0.87,0,13,123.28,-30.37,1.333333333,231.59,-47.13,1,1
2329,427,27,187,79.85,-18.41,3,36,79.85,1,0.87,0,14,128.02,-32.69,1.666666667,311.44,-65.54,1.6,1
2329,427,28,192,138.18,-17.14,1,53,138.18,1,0.87,0,15,266.2,-49.83,2,341.31,-65.92,1.6,1
2329,427,29,196,38.63,-11.82,1,15,38.63,1,0.87,0,16,282.79,-52.5,2,304.83,-61.65,1.4,1
2329,427,30,208,48.64,-11.3,2,29,48.64,1,0.87,0,17,305.3,-58.67,2.333333333,353.47,-72.95,1.8,1
2329,427,31,210,29.02,-10.02,1,18,29.02,1,0.87,0,18,254.47,-50.28,1.666666667,360.45,-73.82,1.8,1
2329,427,32,220,69,-9.82,3,18,69,1,0.87,0,19,185.29,-42.96,2.333333333,403.32,-78.51,2.2,1
2329,427,33,229,88.69,-22.94,2,49,88.69,1,0.87,0,20,235.35,-54.08,2.666666667,412.16,-83.04,2,1
2329,427,34,236,41.37,-6.84,2,32,41.37,1,0.87,0,21,228.08,-49.62,2.666666667,315.35,-72.74,2.2,1
2329,427,35,238,37.4,-3.43,1,9,37.4,1,0.87,0,22,236.46,-43.03,2.666666667,314.12,-64.35,2.2,1
2329,427,36,246,38.63,-7.55,2,22,38.63,1,0.87,0,23,206.09,-40.76,2.333333333,304.11,-60.6,2.2,1
2329,427,37,256,66.91,-16.95,3,31,66.91,1,0.87,0,24,184.31,-34.77,2.666666667,342,-67.53,2.6,1
2329,427,38,261,53.49,-11.17,2,32,53.49,1,0.87,0,25,196.43,-39.1,2.666666667,326.49,-68.88,2.4,1
2329,427,39,271,12.12,-1.39,1,6,12.12,1,0.87,0,26,171.15,-37.06,2.666666667,249.92,-47.33,2.2,1
2329,427,40,272,6.37,-1.91,1,4,6.37,1,0.87,0,27,138.89,-31.42,2.333333333,214.92,-42.4,2,1
2329,427,41,285,97.11,-20.83,5,54,97.11,1,0.87,0,28,169.09,-35.3,3,274.63,-59.8,2.8,1
2329,427,42,291,41.24,-10.34,3,24,41.24,1,0.87,0,29,156.84,-34.47,3.333333333,277.24,-62.59,3,1
2329,427,43,299,76.29,-18.05,3,42,76.29,1,0.87,0,30,221.01,-51.13,4,286.62,-63.69,3,1
2329,427,44,303,97.24,-17.36,1,56,97.24,1,0.87,0,31,311.88,-66.58,4,330.37,-69.88,2.8,1
2329,427,45,312,50.96,-15.81,2,31,50.96,1,0.87,0,32,265.73,-61.56,3,369.21,-84.3,3,1
2329,427,46,316,39.07,-6.83,1,22,39.07,1,0.87,1,33,263.56,-58.05,2.333333333,401.91,-89.22,3,1
2329,427,49,340,53.36,-2.77,1,16,53.36,1,0.87,0,34,92.43,-9.6,0.666666667,240.63,-42.77,1,3
2329,427,50,344,69.49,-13.77,1,45,69.49,1,0.87,0,35,122.85,-16.54,0.666666667,212.88,-39.18,1,1
2329,427,52,362,19.61,-8.7,2,4,25.86,0.76,0.87,0,36,142.46,-25.24,1.333333333,142.46,-25.24,0.8,2
2329,427,53,369,37.35,-6.33,2,15,37.35,1,0.87,1,37,126.45,-28.8,1.666666667,179.81,-31.57,1.2,1
2329,427,56,389,102.24,-16.39,2,52,102.24,1,0.87,1,38,139.59,-22.72,1.333333333,159.2,-31.42,1.2,3
2329,427,59,411,25.87,-1.47,1,29,29.16,0.89,0.87,0,39,128.11,-17.86,1,128.11,-17.86,0.6,3
2329,427,60,415,120.48,-21.52,1,60,144.84,0.83,0.87,0,40,146.35,-22.99,0.666666667,248.59,-39.38,0.8,1
2329,427,62,427,2.07,-0.9,1,3,2.07,1,0.87,1,41,148.42,-23.89,1,148.42,-23.89,0.6,2
2329,427,65,452,54.67,-10.53,1,15,54.67,1,0.87,0,42,56.74,-11.43,0.666666667,177.22,-32.95,0.6,3
2329,427,66,456,7.98,0,1,2,9.36,0.85,0.87,0,43,62.65,-10.53,0.666666667,64.72,-11.43,0.6,1
2329,427,68,472,26.19,0,1,1,26.19,1,0.87,0,44,88.84,-10.53,1,88.84,-10.53,0.6,2
2330,327,10,62,8.15,-0.79,1,5,8.15,1,0.93,0,1,0,0,0,0,0,0,0
2330,327,12,81,97.22,-9.36,1,41,97.22,1,0.93,0,2,105.37,-10.15,0.666666667,105.37,-10.15,0.4,2
2330,327,13,86,75.63,-8.99,1,27,75.63,1,0.93,1,3,181,-19.14,1,181,-19.14,0.6,1
2330,327,21,140,76.16,-22.82,1,34,76.16,1,0.93,0,4,76.16,-22.82,0.333333333,76.16,-22.82,0.2,8
2330,327,23,157,180.81,-24.5,2,29644,180.81,1,0.93,0,5,256.97,-47.32,1,256.97,-47.32,0.6,2
2330,327,25,168,56.27,-13.59,1,28,56.27,1,0.93,1,6,237.08,-38.09,1,313.24,-60.91,0.8,2
2330,327,28,192,112.42,-7.98,1,58,112.42,1,0.93,0,7,168.69,-21.57,0.666666667,349.5,-46.07,0.8,3
2330,327,29,201,122.39,-10.74,2,53,122.39,1,0.93,0,8,234.81,-18.72,1,291.08,-32.31,0.8,1
2330,327,30,207,122.3,-13.82,2,20342,122.3,1,0.93,1,9,357.11,-32.54,1.666666667,413.38,-46.13,1.2,1
2330,327,34,232,108.41,-22.91,1,49,108.41,1,0.93,0,10,108.41,-22.91,0.333333333,353.1,-47.47,1,4
2330,327,35,241,79.07,-15.12,1,35,79.07,1,0.93,0,11,187.48,-38.03,0.666666667,309.78,-51.85,0.8,1
2330,327,36,249,10.48,-1.29,1,3,10.48,1,0.93,0,12,197.96,-39.32,1,197.96,-39.32,0.6,1
2330,327,37,257,107.16,-23.21,2,34,107.16,1,0.93,0,13,305.12,-62.53,1.666666667,305.12,-62.53,1,1
2330,327,39,267,121.97,-18.07,2,18142,121.97,1,0.93,0,14,239.61,-42.57,1.666666667,427.09,-80.6,1.4,2
2330,327,40,275,245.52,-31.93,2,100,300.46,0.82,0.93,1,15,474.65,-73.21,2,564.2,-89.62,1.6,1
2330,327,43,299,315.07,-36.45,3,22701,315.07,1,0.93,0,16,560.59,-68.38,1.666666667,682.56,-86.45,1.4,3
2330,327,44,302,53,-2.36,1,23567,87.81,0.6,0.93,0,17,368.07,-38.81,1.333333333,735.56,-88.81,1.6,1
2330,327,45,308,50.23,-2.33,1,23265,50.23,1,0.93,1,18,418.3,-41.14,1.666666667,663.82,-73.07,1.4,1
2330,327,48,330,44,-2.23,1,22344,44,1,0.93,0,19,94.23,-4.56,0.666666667,462.3,-43.37,1.2,3
2330,327,50,346,137.22,-12.89,1,66,137.22,1,0.93,0,20,181.22,-15.12,0.666666667,231.45,-17.45,0.6,2
2330,327,51,351,106,-2.19,2,45589,106,1,0.93,0,21,287.22,-17.31,1.333333333,287.22,-17.31,0.8,1
2330,327,52,359,79.14,-0.01,2,20981,126.97,0.62,0.93,0,22,322.36,-15.09,1.666666667,366.36,-17.32,1.2,1
2330,327,53,369,352.68,-40.53,4,23227,352.68,1,0.93,0,23,675.04,-55.62,3,719.04,-57.85,2,1
2330,327,55,378,10.19,-0.18,1,2,10.19,1,0.93,0,24,442.01,-40.72,2.333333333,685.23,-55.8,2,2
2330,327,57,394,112.73,-16.22,1,53,112.73,1,0.93,0,25,122.92,-16.4,0.666666667,554.74,-56.94,1.6,2
2330,327,58,399,84.66,-9.6,1,47,84.66,1,0.93,0,26,207.58,-26,1,560.26,-66.53,1.4,1
2330,327,59,409,60,-2.18,1,21825,60,1,0.93,0,27,257.39,-28,1,267.58,-28.18,0.8,1
2330,327,61,425,193.71,-19.6,2,22789,193.71,1,0.93,1,28,338.37,-31.38,1.333333333,451.1,-47.6,1,2
2330,327,64,446,218.2,-28.69,3,21098,218.2,1,0.93,0,29,411.91,-48.29,1.666666667,471.91,-50.47,1.2,3
2330,327,65,448,55.01,-1.92,1,19240,55.01,1,0.93,0,30,273.21,-30.61,1.333333333,466.92,-50.21,1.2,1
2330,327,67,462,68.85,-18.61,1,21,68.85,1,0.93,0,31,342.06,-49.22,1.666666667,342.06,-49.22,1,2
2330,327,68,473,22.49,-7.5,1,1,22.49,1,0.93,0,32,146.35,-28.03,1,364.55,-56.72,1.2,1
2330,327,69,478,53.5,-1.91,1,19114,277.24,0.19,0.93,0,33,144.84,-28.02,1,418.05,-58.63,1.4,1
2330,327,70,487,190.3,-12.76,3,22930,190.3,1,0.93,0,34,335.14,-40.78,2,390.15,-42.7,1.4,1
2330,327,71,490,74.21,-7.21,1,32,74.21,1,0.93,0,35,340.5,-29.38,2,409.35,-47.99,1.4,1
2330,327,72,499,56.01,-1.84,1,18371,56.01,1,0.93,1,36,374.02,-23.72,2,465.36,-49.83,1.6,1
2330,327,78,539,52,-0.01,1,21675,52,1,0.93,1,37,52,-0.01,0.333333333,52,-0.01,0.2,6
2330,327,82,568,247.21,-22.2,2,20669,247.21,1,0.93,0,38,247.21,-22.2,0.666666667,299.21,-22.21,0.6,4
2330,327,83,574,43,-2.05,1,20486,43,1,0.93,1,39,290.21,-24.25,1,342.21,-24.26,0.8,1
2330,327,91,630,163.28,-26.78,1,61,163.28,1,0.93,0,40,163.28,-26.78,0.333333333,163.28,-26.78,0.2,8
2330,327,93,649,156.44,-16.92,1,53,156.44,1,0.93,0,41,319.72,-43.7,0.666666667,319.72,-43.7,0.4,2
2330,327,95,660,46.37,-2.26,1,22523,46.37,1,0.93,0,42,202.81,-19.18,0.666666667,366.09,-45.96,0.6,2
2330,327,96,669,249.28,-22.72,2,20597,249.28,1,0.93,1,43,452.09,-41.9,1.333333333,615.37,-68.68,1,1
2330,327,99,691,248.01,-24.14,1,98,248.01,1,0.93,0,44,497.29,-46.86,1,543.66,-49.12,0.8,3
2330,327,101,702,124,-10.96,2,24052,124,1,0.93,0,45,372.01,-35.1,1,621.29,-57.82,1,2
2330,327,102,709,96.56,-7.74,2,22198,96.56,1,0.93,0,46,468.57,-42.84,1.666666667,468.57,-42.84,1,1
2334,356,2,12,76.71,-31.18,1,29,76.71,1,0.98,0,1,0,0,0,0,0,0,0
2334,356,3,16,22.12,-2.68,2,8,22.12,1,0.98,0,2,98.83,-33.86,1,98.83,-33.86,0.6,1
2334,356,4,24,6.82,-1.3,3,4,6.82,1,0.98,0,3,105.65,-35.16,2,105.65,-35.16,1.2,1
2334,356,5,33,16.82,-0.7,3,6,16.82,1,0.98,0,4,122.47,-35.86,3,122.47,-35.86,1.8,1
2334,356,6,37,121.61,-25.78,4,46,121.61,1,0.98,0,5,167.37,-30.46,4,244.08,-61.64,2.6,1
2334,356,8,54,37.58,-10.7,4,16,37.58,1,0.98,0,6,176.01,-37.18,3.666666667,204.95,-41.16,3.2,2
2334,356,10,68,60.79,-7.22,6,20,60.79,1,0.98,0,7,98.37,-17.92,3.333333333,236.8,-44.4,3.4,2
2334,356,11,74,108.23,-4.58,5,34,108.23,1,0.98,0,8,206.6,-22.5,5,328.21,-48.28,3.8,1
2334,356,12,82,15.25,-1.2,3,6,15.25,1,0.98,0,9,184.27,-13,4.666666667,221.85,-23.7,3.6,1
2334,356,13,85,166.32,-42.51,4,75,166.32,1,0.98,0,10,350.59,-55.51,6,388.17,-66.21,4.4,1
2334,356,14,94,12.56,-1,2,4,12.56,1,0.98,0,11,302.36,-49.29,4.666666667,363.15,-56.51,4,1
2334,356,15,101,20.39,-3.64,1,11,20.39,1,0.98,0,12,214.52,-48.35,3.333333333,383.54,-60.15,4.2,1
2334,356,16,110,21.49,-1.79,4,8,21.49,1,0.98,0,13,220.76,-48.94,3.666666667,344.24,-54.72,3.8,1
2334,356,17,116,182.03,-44.13,7,72,182.03,1,0.98,0,14,236.47,-50.56,4.666666667,418.04,-94.27,4.2,1
2334,356,18,124,105.79,-15.83,5,27,105.79,1,0.98,0,15,329.7,-65.39,5.666666667,508.58,-108.9,4.6,1
2334,356,19,127,58.2,-3.1,4,21,58.2,1,0.98,0,16,367.51,-64.85,6.666666667,400.46,-69.49,4.6,1
2334,356,20,138,19.2,-2.48,4,7,19.2,1,0.98,0,17,365.22,-65.54,6.666666667,407.1,-70.97,5,1
2334,356,21,145,140.94,-24.5,4,57,140.94,1,0.98,0,18,324.13,-45.91,5.666666667,527.65,-91.83,5.6,1
2334,356,22,152,187.86,-37.05,6,86,187.86,1,0.98,0,19,406.2,-67.13,6,694.02,-127.09,6,1
2334,356,23,157,168.84,-24.52,2,56,168.84,1,0.98,0,20,516.84,-88.55,5.333333333,680.83,-107.48,5,1
2334,356,24,166,111.06,-8.89,5,39,111.06,1,0.98,0,21,608.7,-94.96,5.666666667,686.1,-100.54,5,1
2334,356,25,171,91.16,-16.7,2,44,91.16,1,0.98,0,22,558.92,-87.16,5,719.06,-114.14,4.6,1
2334,356,26,180,111.85,-16.92,4,43,111.85,1,0.98,0,23,482.91,-67.03,4.333333333,811.71,-128.58,4.6,1
2334,356,27,186,50.82,-2.08,3,19,50.82,1,0.98,0,24,364.89,-44.59,4.666666667,721.59,-106.16,4.4,1
2334,356,28,191,34.61,-5.32,2,7,34.61,1,0.98,0,25,288.44,-41.02,3.666666667,568.34,-74.43,3.6,1
2334,356,29,201,381.02,-66.13,8,163,381.02,1,0.98,0,26,578.3,-90.45,5.666666667,780.52,-116.04,4.8,1
2334,356,30,205,42.66,-1.94,2,14,42.66,1,0.98,0,27,509.11,-75.47,5,712.12,-109.09,4.2,1
2334,356,31,214,76.27,-8.31,7,27,76.27,1,0.98,0,28,534.56,-81.7,6.333333333,697.23,-100.7,5.2,1
2334,356,32,219,37.96,-5.43,2,21,37.96,1,0.98,0,29,537.91,-81.81,6.333333333,623.34,-89.21,4.8,1
2334,356,33,229,183.38,-17.33,3,68,183.38,1,0.98,0,30,340.27,-33.01,4.666666667,755.9,-104.46,4.8,1
2334,356,34,234,148.73,-30.1,2,66,148.73,1,0.98,0,31,446.34,-61.17,4.666666667,870.02,-129.24,4.8,1
2334,356,35,243,117.54,-24.9,5,46,117.54,1,0.98,0,32,487.61,-77.76,4,606.54,-88.01,4.2,1
2334,356,36,246,45.75,-7.28,4,17,45.75,1,0.98,0,33,495.4,-79.61,4.666666667,609.63,-93.35,4.6,1
2334,356,37,255,272.7,-53.78,5,125,272.7,1,0.98,0,34,584.72,-116.06,5.333333333,806.06,-138.82,4.2,1
2334,356,38,264,30.93,-3.02,2,8,30.93,1,0.98,0,35,466.92,-88.98,5.333333333,799.03,-136.41,4.2,1
2334,356,39,271,132.29,-7.25,4,31,132.29,1,0.98,0,36,481.67,-71.33,5,747.94,-126.33,4.4,1
